"CONSUMER_ID","SKU_ID","FIRST_PURCHASE_DATE","LAST_PURCHASE_DATE","PURCHASE_COUNT","IS_REPEAT"
"CONS007229","SKU004","2025-12-13","2025-12-13",1,false
"CONS007230","SKU004","2025-12-04","2025-12-04",1,false
"CONS007231","SKU004","2025-12-03","2025-12-03",1,false
"CONS007232","SKU004","2025-12-23","2025-12-23",1,false
"CONS007233","SKU004","2025-12-13","2025-12-13",1,false
"CONS007234","SKU004","2026-01-03","2026-01-03",1,false
"CONS007235","SKU004","2025-12-09","2025-12-09",1,false
"CONS007236","SKU004","2025-12-25","2025-12-25",1,false
"CONS007237","SKU004","2025-12-17","2025-12-17",1,false
"CONS007238","SKU004","2025-12-07","2025-12-07",1,false
"CONS007239","SKU004","2025-12-26","2025-12-26",1,false
"CONS007240","SKU004","2026-01-10","2026-01-10",1,false
"CONS007241","SKU004","2025-12-14","2025-12-14",1,false
"CONS007242","SKU004","2025-12-17","2025-12-17",1,false
"CONS007243","SKU004","2025-12-14","2025-12-30",2,true
"CONS007244","SKU004","2025-12-11","2025-12-11",1,false
"CONS007245","SKU004","2025-12-21","2025-12-21",1,false
"CONS007246","SKU004","2025-12-27","2025-12-27",1,false
"CONS007247","SKU004","2026-01-05","2026-01-27",2,true
"CONS007248","SKU004","2025-12-22","2025-12-22",1,false
"CONS007249","SKU004","2026-01-09","2026-02-02",1,true
"CONS007250","SKU004","2025-12-02","2025-12-02",1,false
"CONS007251","SKU004","2025-12-27","2026-01-06",2,true
"CONS007252","SKU004","2025-12-14","2025-12-23",1,true
"CONS007253","SKU004","2025-12-03","2025-12-03",1,false
"CONS007254","SKU004","2025-12-23","2025-12-23",1,false
"CONS007255","SKU004","2025-12-27","2026-01-09",2,true
"CONS007256","SKU004","2025-12-02","2025-12-21",1,true
"CONS007257","SKU004","2025-12-29","2025-12-29",1,false
"CONS007258","SKU004","2025-12-26","2025-12-26",1,false
"CONS007259","SKU004","2025-12-14","2025-12-14",1,false
"CONS007260","SKU004","2025-12-15","2025-12-15",1,false
"CONS007261","SKU004","2025-12-05","2025-12-05",1,false
"CONS007262","SKU004","2026-01-08","2026-01-08",1,false
"CONS007263","SKU004","2025-12-19","2025-12-19",1,false
"CONS007264","SKU004","2026-01-04","2026-01-23",2,true
"CONS007265","SKU004","2026-01-04","2026-01-04",1,false
"CONS007266","SKU004","2025-12-14","2025-12-14",1,false
"CONS007267","SKU004","2026-01-06","2026-01-13",2,true
"CONS007268","SKU004","2025-12-07","2025-12-07",1,false
"CONS007269","SKU004","2025-12-14","2026-01-03",1,true
"CONS007270","SKU004","2025-12-06","2025-12-15",1,true
"CONS007271","SKU004","2025-12-12","2025-12-12",1,false
"CONS007272","SKU004","2025-12-09","2025-12-09",1,false
"CONS007273","SKU004","2025-12-31","2026-01-11",2,true
"CONS007274","SKU004","2025-12-12","2025-12-12",1,false
"CONS007275","SKU004","2026-01-04","2026-01-17",2,true
"CONS007276","SKU004","2026-01-11","2026-01-11",1,false
"CONS007277","SKU004","2026-01-06","2026-01-06",1,false
"CONS007278","SKU004","2025-12-26","2025-12-26",1,false
"CONS007279","SKU004","2025-12-24","2025-12-24",1,false
"CONS007280","SKU004","2025-12-01","2025-12-01",1,false
"CONS007281","SKU004","2025-12-08","2025-12-08",1,false
"CONS007282","SKU004","2025-12-18","2025-12-26",2,true
"CONS007283","SKU004","2025-12-27","2025-12-27",1,false
"CONS007284","SKU004","2025-12-22","2025-12-22",1,false
"CONS007285","SKU004","2025-12-20","2025-12-20",1,false
"CONS007286","SKU004","2025-12-21","2026-01-12",1,true
"CONS007287","SKU004","2026-01-01","2026-01-22",1,true
"CONS007288","SKU004","2025-12-14","2025-12-29",2,true
"CONS007289","SKU004","2025-12-18","2025-12-18",1,false
"CONS007290","SKU004","2025-12-16","2025-12-16",1,false
"CONS007291","SKU004","2026-01-10","2026-01-10",1,false
"CONS007292","SKU004","2026-01-02","2026-01-10",1,true
"CONS007293","SKU004","2025-12-03","2025-12-13",2,true
"CONS007294","SKU004","2025-12-30","2025-12-30",1,false
"CONS007295","SKU004","2026-01-03","2026-01-17",1,true
"CONS007296","SKU004","2025-12-25","2026-01-04",1,true
"CONS007297","SKU004","2026-01-07","2026-01-07",1,false
"CONS007298","SKU004","2025-12-05","2025-12-05",1,false
"CONS007299","SKU004","2025-12-21","2025-12-21",1,false
"CONS007300","SKU004","2026-01-08","2026-01-08",1,false
"CONS007301","SKU004","2026-01-10","2026-01-10",1,false
"CONS007302","SKU004","2026-01-04","2026-01-04",1,false
"CONS007303","SKU004","2025-12-09","2025-12-09",1,false
"CONS007304","SKU004","2026-01-05","2026-01-05",1,false
"CONS007305","SKU004","2025-12-08","2025-12-08",1,false
"CONS007306","SKU004","2026-01-02","2026-01-20",1,true
"CONS007307","SKU004","2025-12-03","2025-12-03",1,false
"CONS007308","SKU004","2025-12-21","2026-01-13",2,true
"CONS007309","SKU004","2025-12-16","2025-12-16",1,false
"CONS007310","SKU004","2025-12-04","2025-12-22",1,true
"CONS007311","SKU004","2026-01-09","2026-01-28",1,true
"CONS007312","SKU004","2026-01-04","2026-01-18",1,true
"CONS007313","SKU004","2025-12-23","2025-12-23",1,false
"CONS007314","SKU004","2025-12-12","2025-12-12",1,false
"CONS007315","SKU004","2025-12-16","2025-12-16",1,false
"CONS007316","SKU004","2025-12-17","2026-01-01",2,true
"CONS007317","SKU004","2025-12-09","2025-12-09",1,false
"CONS007318","SKU004","2025-12-04","2025-12-04",1,false
"CONS007319","SKU004","2025-12-18","2025-12-18",1,false
"CONS007320","SKU004","2025-12-02","2025-12-02",1,false
"CONS007321","SKU004","2025-12-02","2025-12-26",1,true
"CONS007322","SKU004","2025-12-01","2025-12-23",2,true
"CONS007323","SKU004","2025-12-03","2025-12-03",1,false
"CONS007324","SKU004","2025-12-27","2025-12-27",1,false
"CONS007325","SKU004","2025-12-21","2026-01-12",1,true
"CONS007326","SKU004","2025-12-26","2025-12-26",1,false
"CONS007327","SKU004","2025-12-05","2025-12-13",1,true
"CONS007328","SKU004","2025-12-01","2025-12-01",1,false
"CONS007329","SKU004","2025-12-13","2025-12-13",1,false
"CONS007330","SKU004","2026-01-09","2026-01-22",1,true
"CONS007331","SKU004","2025-12-12","2025-12-27",2,true
"CONS007332","SKU004","2026-01-03","2026-01-26",2,true
"CONS007333","SKU004","2025-12-14","2025-12-14",1,false
"CONS007334","SKU004","2026-01-07","2026-01-07",1,false
"CONS007335","SKU004","2025-12-28","2025-12-28",1,false
"CONS007336","SKU004","2025-12-19","2025-12-19",1,false
"CONS007337","SKU004","2025-12-07","2025-12-16",1,true
"CONS007338","SKU004","2025-12-17","2025-12-17",1,false
"CONS007339","SKU004","2026-01-05","2026-01-05",1,false
"CONS007340","SKU004","2025-12-07","2025-12-07",1,false
"CONS007341","SKU004","2025-12-30","2026-01-25",2,true
"CONS007342","SKU004","2026-01-11","2026-01-20",1,true
"CONS007343","SKU004","2025-12-26","2025-12-26",1,false
"CONS007344","SKU004","2025-12-29","2025-12-29",1,false
"CONS007345","SKU004","2025-12-21","2026-01-04",2,true
"CONS007346","SKU004","2025-12-15","2025-12-15",1,false
"CONS007347","SKU004","2025-12-18","2025-12-18",1,false
"CONS007348","SKU004","2025-12-11","2025-12-11",1,false
"CONS007349","SKU004","2025-12-05","2025-12-05",1,false
"CONS007350","SKU004","2025-12-13","2025-12-13",1,false
"CONS007351","SKU004","2025-12-28","2025-12-28",1,false
"CONS007352","SKU004","2025-12-05","2025-12-14",1,true
"CONS007353","SKU004","2025-12-21","2025-12-21",1,false
"CONS007354","SKU004","2025-12-06","2025-12-06",1,false
"CONS007355","SKU004","2026-01-08","2026-01-08",1,false
"CONS007356","SKU004","2025-12-28","2026-01-14",1,true
"CONS007357","SKU004","2025-12-02","2025-12-26",2,true
"CONS007358","SKU004","2025-12-13","2025-12-25",2,true
"CONS007359","SKU004","2025-12-02","2025-12-02",1,false
"CONS007360","SKU004","2025-12-20","2026-01-15",1,true
"CONS007361","SKU004","2025-12-28","2026-01-19",1,true
"CONS007362","SKU004","2025-12-22","2025-12-22",1,false
"CONS007363","SKU004","2025-12-19","2025-12-19",1,false
"CONS007364","SKU004","2026-01-06","2026-01-06",1,false
"CONS007365","SKU004","2025-12-03","2025-12-03",1,false
"CONS007366","SKU004","2026-01-10","2026-01-19",2,true
"CONS007367","SKU004","2025-12-26","2026-01-19",1,true
"CONS007368","SKU004","2025-12-26","2025-12-26",1,false
"CONS007369","SKU004","2025-12-25","2025-12-25",1,false
"CONS007370","SKU004","2025-12-22","2025-12-22",1,false
"CONS007371","SKU004","2025-12-21","2025-12-21",1,false
"CONS007372","SKU004","2025-12-25","2025-12-25",1,false
"CONS007373","SKU004","2026-01-03","2026-01-23",1,true
"CONS007374","SKU004","2025-12-13","2025-12-13",1,false
"CONS007375","SKU004","2025-12-25","2026-01-14",2,true
"CONS007376","SKU004","2025-12-21","2025-12-28",2,true
"CONS007377","SKU004","2025-12-02","2025-12-02",1,false
"CONS007378","SKU004","2025-12-29","2025-12-29",1,false
"CONS007379","SKU004","2026-01-10","2026-01-10",1,false
"CONS007380","SKU004","2025-12-28","2025-12-28",1,false
"CONS007381","SKU004","2025-12-14","2025-12-14",1,false
"CONS007382","SKU004","2025-12-08","2025-12-08",1,false
"CONS007383","SKU004","2025-12-21","2026-01-06",1,true
"CONS007384","SKU004","2025-12-20","2026-01-04",2,true
"CONS007385","SKU004","2025-12-08","2025-12-08",1,false
"CONS007386","SKU004","2026-01-10","2026-01-10",1,false
"CONS007387","SKU004","2025-12-06","2025-12-06",1,false
"CONS007388","SKU004","2026-01-05","2026-01-05",1,false
"CONS007389","SKU004","2025-12-06","2025-12-06",1,false
"CONS007390","SKU004","2025-12-25","2025-12-25",1,false
"CONS007391","SKU004","2025-12-10","2025-12-10",1,false
"CONS007392","SKU004","2025-12-16","2025-12-16",1,false
"CONS007393","SKU004","2025-12-20","2025-12-30",1,true
"CONS007394","SKU004","2026-01-02","2026-01-02",1,false
"CONS007395","SKU004","2026-01-07","2026-01-07",1,false
"CONS007396","SKU004","2025-12-29","2026-01-21",1,true
"CONS007397","SKU004","2025-12-12","2025-12-12",1,false
"CONS007398","SKU004","2025-12-28","2025-12-28",1,false
"CONS007399","SKU004","2025-12-07","2025-12-07",1,false
"CONS007400","SKU004","2025-12-29","2025-12-29",1,false
"CONS007401","SKU004","2025-12-05","2025-12-05",1,false
"CONS007402","SKU004","2026-01-04","2026-01-24",1,true
"CONS007403","SKU004","2026-01-08","2026-01-08",1,false
"CONS007404","SKU004","2026-01-01","2026-01-01",1,false
"CONS007405","SKU004","2026-01-03","2026-01-23",2,true
"CONS007406","SKU004","2025-12-11","2025-12-11",1,false
"CONS007407","SKU004","2025-12-22","2025-12-22",1,false
"CONS007408","SKU004","2025-12-15","2026-01-09",2,true
"CONS007409","SKU004","2025-12-14","2025-12-14",1,false
"CONS007410","SKU004","2025-12-13","2025-12-13",1,false
"CONS007411","SKU004","2025-12-06","2025-12-26",2,true
"CONS007412","SKU004","2025-12-08","2025-12-08",1,false
"CONS007413","SKU004","2026-01-11","2026-01-22",2,true
"CONS007414","SKU004","2025-12-13","2025-12-25",2,true
"CONS007415","SKU004","2026-01-11","2026-01-11",1,false
"CONS007416","SKU004","2025-12-10","2025-12-10",1,false
"CONS007417","SKU004","2025-12-19","2025-12-19",1,false
"CONS007418","SKU004","2025-12-07","2025-12-07",1,false
"CONS007419","SKU004","2025-12-04","2025-12-04",1,false
"CONS007420","SKU004","2025-12-09","2025-12-09",1,false
"CONS007421","SKU004","2025-12-24","2025-12-24",1,false
"CONS007422","SKU004","2026-01-04","2026-01-24",1,true
"CONS007423","SKU004","2026-01-06","2026-01-06",1,false
"CONS007424","SKU004","2025-12-18","2025-12-18",1,false
"CONS007425","SKU004","2025-12-24","2025-12-24",1,false
"CONS007426","SKU004","2025-12-01","2025-12-01",1,false
"CONS007427","SKU004","2025-12-06","2025-12-23",1,true
"CONS007428","SKU004","2025-12-05","2025-12-05",1,false
"CONS007429","SKU004","2025-12-09","2025-12-23",2,true
"CONS007430","SKU004","2025-12-03","2025-12-03",1,false
"CONS007431","SKU004","2025-12-07","2025-12-23",2,true
"CONS007432","SKU004","2026-01-04","2026-01-04",1,false
"CONS007433","SKU004","2025-12-29","2025-12-29",1,false
"CONS007434","SKU004","2025-12-22","2025-12-30",1,true
"CONS007435","SKU004","2026-01-03","2026-01-03",1,false
"CONS007436","SKU004","2026-01-09","2026-01-09",1,false
"CONS007437","SKU004","2025-12-10","2025-12-10",1,false
"CONS007438","SKU004","2025-12-07","2025-12-07",1,false
"CONS007439","SKU004","2025-12-13","2025-12-13",1,false
"CONS007440","SKU004","2025-12-04","2025-12-22",1,true
"CONS007441","SKU004","2025-12-27","2025-12-27",1,false
"CONS007442","SKU004","2025-12-27","2026-01-14",2,true
"CONS007443","SKU004","2025-12-18","2025-12-29",2,true
"CONS007444","SKU004","2025-12-12","2025-12-12",1,false
"CONS007445","SKU004","2025-12-19","2025-12-19",1,false
"CONS007446","SKU004","2025-12-16","2025-12-16",1,false
"CONS007447","SKU004","2025-12-25","2025-12-25",1,false
"CONS007448","SKU004","2026-01-01","2026-01-08",2,true
"CONS007449","SKU004","2025-12-04","2025-12-04",1,false
"CONS007450","SKU004","2026-01-11","2026-01-11",1,false
"CONS007451","SKU004","2025-12-08","2025-12-08",1,false
"CONS007452","SKU004","2025-12-12","2025-12-21",1,true
"CONS007453","SKU004","2026-01-11","2026-01-11",1,false
"CONS007454","SKU004","2025-12-24","2026-01-18",2,true
"CONS007455","SKU004","2026-01-11","2026-01-11",1,false
"CONS007456","SKU004","2025-12-26","2025-12-26",1,false
"CONS007457","SKU004","2025-12-19","2026-01-11",2,true
"CONS007458","SKU004","2025-12-12","2025-12-12",1,false
"CONS007459","SKU004","2025-12-03","2025-12-22",1,true
"CONS007460","SKU004","2026-01-03","2026-01-19",1,true
"CONS007461","SKU004","2025-12-25","2025-12-25",1,false
"CONS007462","SKU004","2026-01-02","2026-01-16",1,true
"CONS007463","SKU004","2026-01-03","2026-01-23",1,true
"CONS007464","SKU004","2025-12-19","2025-12-19",1,false
"CONS007465","SKU004","2025-12-20","2025-12-28",1,true
"CONS007466","SKU004","2025-12-26","2025-12-26",1,false
"CONS007467","SKU004","2025-12-18","2025-12-18",1,false
"CONS007468","SKU004","2026-01-10","2026-01-10",1,false
"CONS007469","SKU004","2025-12-26","2025-12-26",1,false
"CONS007470","SKU004","2025-12-10","2025-12-10",1,false
"CONS007471","SKU004","2025-12-16","2025-12-26",1,true
"CONS007472","SKU004","2025-12-10","2025-12-10",1,false
"CONS007473","SKU004","2025-12-27","2026-01-16",2,true
"CONS007474","SKU004","2026-01-04","2026-01-04",1,false
"CONS007475","SKU004","2026-01-09","2026-01-23",1,true
"CONS007476","SKU004","2026-01-07","2026-01-19",2,true
"CONS007477","SKU004","2025-12-02","2025-12-02",1,false
"CONS007478","SKU004","2026-01-06","2026-01-21",1,true
"CONS007479","SKU004","2025-12-22","2025-12-22",1,false
"CONS007480","SKU004","2025-12-19","2025-12-19",1,false
"CONS007481","SKU004","2025-12-13","2025-12-13",1,false
"CONS007482","SKU004","2025-12-29","2025-12-29",1,false
"CONS007483","SKU004","2025-12-14","2025-12-14",1,false
"CONS007484","SKU004","2026-01-04","2026-01-04",1,false
"CONS007485","SKU004","2026-01-05","2026-01-05",1,false
"CONS007486","SKU004","2025-12-25","2025-12-25",1,false
"CONS007487","SKU004","2025-12-29","2025-12-29",1,false
"CONS007488","SKU004","2025-12-22","2025-12-22",1,false
"CONS007489","SKU004","2025-12-11","2025-12-11",1,false
"CONS007490","SKU004","2026-01-11","2026-01-20",2,true
"CONS007491","SKU004","2025-12-19","2025-12-19",1,false
"CONS007492","SKU004","2026-01-11","2026-02-06",2,true
"CONS007493","SKU004","2025-12-23","2026-01-11",2,true
"CONS007494","SKU004","2025-12-30","2026-01-18",1,true
"CONS007495","SKU004","2025-12-31","2025-12-31",1,false
"CONS007496","SKU004","2025-12-21","2025-12-21",1,false
"CONS007497","SKU004","2026-01-02","2026-01-02",1,false
"CONS007498","SKU004","2025-12-27","2025-12-27",1,false
"CONS007499","SKU004","2025-12-29","2026-01-18",1,true
"CONS007500","SKU004","2025-12-14","2025-12-14",1,false
"CONS007501","SKU004","2026-01-09","2026-01-09",1,false
"CONS007502","SKU004","2025-12-03","2025-12-03",1,false
"CONS007503","SKU004","2025-12-05","2025-12-05",1,false
"CONS007504","SKU004","2026-01-03","2026-01-03",1,false
"CONS007505","SKU004","2025-12-08","2025-12-08",1,false
"CONS007506","SKU004","2026-01-11","2026-01-11",1,false
"CONS007507","SKU004","2025-12-15","2025-12-15",1,false
"CONS007508","SKU004","2025-12-11","2025-12-28",2,true
"CONS007509","SKU004","2025-12-18","2025-12-18",1,false
"CONS007510","SKU004","2026-01-05","2026-01-05",1,false
"CONS007511","SKU004","2025-12-14","2025-12-14",1,false
"CONS007512","SKU004","2025-12-14","2025-12-14",1,false
"CONS007513","SKU004","2025-12-24","2025-12-24",1,false
"CONS007514","SKU004","2025-12-11","2025-12-27",2,true
"CONS007515","SKU004","2026-01-02","2026-01-19",2,true
"CONS007516","SKU004","2025-12-05","2025-12-05",1,false
"CONS007517","SKU004","2025-12-06","2025-12-06",1,false
"CONS007518","SKU004","2025-12-30","2025-12-30",1,false
"CONS007519","SKU004","2025-12-26","2025-12-26",1,false
"CONS007520","SKU004","2025-12-25","2025-12-25",1,false
"CONS007521","SKU004","2026-01-01","2026-01-18",2,true
"CONS007522","SKU004","2025-12-31","2026-01-23",2,true
"CONS007523","SKU004","2025-12-04","2025-12-04",1,false
"CONS007524","SKU004","2026-01-04","2026-01-14",1,true
"CONS007525","SKU004","2025-12-03","2025-12-03",1,false
"CONS007526","SKU004","2025-12-31","2025-12-31",1,false
"CONS007527","SKU004","2026-01-06","2026-01-06",1,false
"CONS007528","SKU004","2025-12-14","2025-12-14",1,false
"CONS007529","SKU004","2025-12-09","2025-12-09",1,false
"CONS007530","SKU004","2025-12-31","2025-12-31",1,false
"CONS007531","SKU004","2025-12-07","2025-12-15",1,true
"CONS007532","SKU004","2026-01-06","2026-01-06",1,false
"CONS007533","SKU004","2025-12-26","2025-12-26",1,false
"CONS007534","SKU004","2026-01-05","2026-01-05",1,false
"CONS007535","SKU004","2025-12-06","2025-12-06",1,false
"CONS007536","SKU004","2025-12-12","2025-12-12",1,false
"CONS007537","SKU004","2025-12-16","2025-12-28",2,true
"CONS007538","SKU004","2026-01-01","2026-01-01",1,false
"CONS007539","SKU004","2026-01-04","2026-01-04",1,false
"CONS007540","SKU004","2026-01-08","2026-01-08",1,false
"CONS007541","SKU004","2025-12-21","2025-12-21",1,false
"CONS007542","SKU004","2025-12-20","2025-12-20",1,false
"CONS007543","SKU004","2025-12-28","2026-01-15",2,true
"CONS007544","SKU004","2025-12-02","2025-12-11",2,true
"CONS007545","SKU004","2025-12-10","2025-12-10",1,false
"CONS007546","SKU004","2025-12-31","2025-12-31",1,false
"CONS007547","SKU004","2026-01-09","2026-01-09",1,false
"CONS007548","SKU004","2025-12-10","2025-12-10",1,false
"CONS007549","SKU004","2025-12-28","2025-12-28",1,false
"CONS007550","SKU004","2026-01-11","2026-01-11",1,false
"CONS007551","SKU004","2025-12-03","2025-12-03",1,false
"CONS007552","SKU004","2025-12-15","2025-12-15",1,false
"CONS007553","SKU004","2026-01-01","2026-01-17",1,true
"CONS007554","SKU004","2025-12-12","2025-12-12",1,false
"CONS007555","SKU004","2025-12-02","2025-12-02",1,false
"CONS007556","SKU004","2025-12-08","2025-12-08",1,false
"CONS007557","SKU004","2025-12-17","2025-12-17",1,false
"CONS007558","SKU004","2025-12-22","2025-12-22",1,false
"CONS007559","SKU004","2025-12-07","2025-12-07",1,false
"CONS007560","SKU004","2025-12-02","2025-12-02",1,false
"CONS007561","SKU004","2026-01-07","2026-01-07",1,false
"CONS007562","SKU004","2026-01-06","2026-01-06",1,false
"CONS007563","SKU004","2025-12-29","2026-01-07",1,true
"CONS007564","SKU004","2026-01-02","2026-01-02",1,false
"CONS007565","SKU004","2025-12-05","2025-12-24",1,true
"CONS007566","SKU004","2025-12-17","2026-01-04",1,true
"CONS007567","SKU004","2025-12-23","2025-12-23",1,false
"CONS007568","SKU004","2025-12-19","2025-12-19",1,false
"CONS007569","SKU004","2025-12-11","2025-12-11",1,false
"CONS007570","SKU004","2026-01-06","2026-01-06",1,false
"CONS007571","SKU004","2025-12-11","2026-01-04",2,true
"CONS007572","SKU004","2025-12-22","2025-12-22",1,false
